fmun_cod;fmun;ano;mes;regiao;hom_doloso;lesao_corp_morte;latrocinio;hom_por_interv_policial;estupro;roubos;furtos;sequestro_relampago;estelionato;trafico_drogas
3303401;Nova Friburgo;2014;4;Interior;1;0;0;0;7;11;108;0;15;18
3303500;Nova Iguaçu;2014;4;Baixada Fluminense;57;0;1;1;25;851;475;0;90;35
3303609;Paracambi;2014;4;Baixada Fluminense;2;0;0;0;1;0;12;0;13;1
3303708;Paraíba do Sul;2014;4;Interior;1;0;0;0;1;0;17;0;2;2
3303807;Paraty;2014;4;Interior;2;0;0;0;2;9;45;0;4;5
3303856;Paty do Alferes;2014;4;Interior;0;0;0;0;0;0;0;0;0;0
3303906;Petrópolis;2014;4;Interior;1;0;1;0;2;18;140;0;22;26
3303955;Pinheiral;2014;4;Interior;0;0;0;0;1;2;16;0;3;1
3304003;Piraí;2014;4;Interior;0;0;0;0;0;6;15;0;2;2
3304102;Porciúncula;2014;4;Interior;0;0;0;0;0;2;13;0;2;3
3304110;Porto Real;2014;4;Interior;0;0;0;0;2;3;11;0;2;8
3304128;Quatis;2014;4;Interior;0;0;0;0;0;0;0;0;0;0
3304144;Queimados;2014;4;Baixada Fluminense;11;0;0;0;6;55;74;0;13;2
3304151;Quissamã;2014;4;Interior;1;0;0;1;0;4;14;0;2;4
3304201;Resende;2014;4;Interior;1;0;0;0;6;9;102;0;23;22
3304300;Rio Bonito;2014;4;Interior;0;0;0;0;2;13;23;0;5;8
3304409;Rio Claro;2014;4;Interior;0;0;0;0;0;1;6;0;0;0
3304508;Rio das Flores;2014;4;Interior;0;0;0;0;1;0;2;0;0;0
3304524;Rio das Ostras;2014;4;Interior;4;0;0;0;6;76;138;0;17;7
3304557;Rio de Janeiro;2014;4;Capital;94;0;6;18;138;6796;8106;7;1564;284
3304607;Santa Maria Madalena;2014;4;Interior;0;0;0;0;0;0;5;0;0;0
3304706;Santo Antônio de Pádua;2014;4;Interior;1;0;0;0;1;4;41;0;8;4
3304755;São Francisco de Itabapoana;2014;4;Interior;2;0;0;0;0;2;23;0;0;4
3304805;São Fidélis;2014;4;Interior;0;0;0;0;3;0;11;0;1;8
3304904;São Gonçalo;2014;4;Grande Niterói;46;0;2;3;23;1418;533;0;103;79
3305000;São João da Barra;2014;4;Interior;3;0;0;0;3;12;38;0;1;4
3305109;São João de Meriti;2014;4;Baixada Fluminense;20;0;0;1;16;665;230;0;49;10
3305133;São José de Ubá;2014;4;Interior;0;0;0;0;0;0;0;0;0;0
3305158;São José do Vale do Rio Preto;2014;4;Interior;0;0;0;0;0;1;6;0;2;1
3305208;São Pedro da Aldeia;2014;4;Interior;1;0;0;0;3;25;51;0;11;6
3305307;São Sebastião do Alto;2014;4;Interior;0;0;0;0;0;1;7;0;0;0
3305406;Sapucaia;2014;4;Interior;0;0;0;0;0;3;5;0;1;1
3305505;Saquarema;2014;4;Interior;1;0;2;0;1;26;80;0;13;3
3305554;Seropédica;2014;4;Baixada Fluminense;8;0;0;0;5;29;39;0;10;3
3305604;Silva Jardim;2014;4;Interior;0;0;0;0;0;3;12;0;0;2
3305703;Sumidouro;2014;4;Interior;0;0;0;0;2;0;3;0;2;0
3305752;Tanguá;2014;4;Interior;0;0;0;0;0;11;15;0;5;2
3305802;Teresópolis;2014;4;Interior;1;0;0;0;4;12;96;0;8;25
3305901;Trajano de Moraes;2014;4;Interior;0;0;0;0;0;0;12;0;1;0
3306008;Três Rios;2014;4;Interior;0;0;0;0;2;7;54;0;7;6
3306107;Valença;2014;4;Interior;0;0;0;0;1;2;20;0;5;4
3306156;Varre-Sai;2014;4;Interior;0;0;0;0;0;0;0;0;0;0
3306206;Vassouras;2014;4;Interior;0;0;0;0;1;3;19;0;3;0
3306305;Volta Redonda;2014;4;Interior;2;0;1;0;8;48;168;0;29;25
3300100;Angra dos Reis;2014;5;Interior;4;0;0;0;8;44;99;0;19;22
3300159;Aperibé;2014;5;Interior;0;0;0;0;0;0;0;0;0;0
3300209;Araruama;2014;5;Interior;7;0;0;0;0;13;91;0;19;6
3300225;Areal;2014;5;Interior;0;0;0;0;0;0;0;0;0;0
3300233;Armação dos Búzios;2014;5;Interior;0;0;0;0;2;15;51;0;6;4
3300258;Arraial do Cabo;2014;5;Interior;1;0;0;0;0;7;30;0;2;4
3300308;Barra do Piraí;2014;5;Interior;0;0;0;0;7;3;37;0;6;5
3300407;Barra Mansa;2014;5;Interior;2;0;0;1;4;23;89;0;8;13
3300456;Belford Roxo;2014;5;Baixada Fluminense;20;0;0;3;12;286;140;0;26;16
3300506;Bom Jardim;2014;5;Interior;0;0;0;0;0;1;9;0;0;0
3300605;Bom Jesus do Itabapoana;2014;5;Interior;0;0;0;0;1;1;16;0;4;7
3300704;Cabo Frio;2014;5;Interior;23;0;0;1;26;92;156;0;36;48
3300803;Cachoeiras de Macacu;2014;5;Interior;2;0;0;0;1;6;20;0;6;3
3300902;Cambuci;2014;5;Interior;2;0;0;0;0;0;0;0;0;0
3300936;Carapebus;2014;5;Interior;0;0;0;0;0;0;0;0;0;0
3300951;Comendador Levy Gasparian;2014;5;Interior;0;0;0;0;0;0;0;0;0;0
3301009;Campos dos Goytacazes;2014;5;Interior;20;0;0;1;13;146;332;0;37;35
3301108;Cantagalo;2014;5;Interior;0;0;0;0;0;1;8;0;2;1
3301157;Cardoso Moreira;2014;5;Interior;0;0;0;0;0;2;2;0;0;0
3301207;Carmo;2014;5;Interior;1;0;0;0;0;3;3;0;0;6
3301306;Casimiro de Abreu;2014;5;Interior;2;0;0;0;1;14;30;0;4;1
3301405;Conceição de Macabu;2014;5;Interior;1;0;0;0;3;7;14;0;0;0
3301504;Cordeiro;2014;5;Interior;0;0;0;0;1;0;13;0;1;1
3301603;Duas Barras;2014;5;Interior;0;0;0;0;0;1;6;0;0;0
3301702;Duque de Caxias;2014;5;Baixada Fluminense;41;0;0;8;24;1270;594;3;134;31
3301801;Engenheiro Paulo de Frontin;2014;5;Interior;0;0;0;0;0;0;3;0;1;0
3301850;Guapimirim;2014;5;Baixada Fluminense;5;0;0;0;2;13;40;0;5;3
3301876;Iguaba Grande;2014;5;Interior;0;0;0;0;0;12;24;0;3;0
3301900;Itaboraí;2014;5;Interior;6;0;0;0;11;153;175;0;25;19
3302007;Itaguaí;2014;5;Baixada Fluminense;3;0;0;1;3;65;100;0;22;6
3302056;Italva;2014;5;Interior;0;0;0;0;0;0;0;0;0;0
3302106;Itaocara;2014;5;Interior;0;0;0;0;1;0;12;0;2;0
3302205;Itaperuna;2014;5;Interior;0;0;0;0;3;3;52;0;8;20
3302254;Itatiaia;2014;5;Interior;0;0;0;0;2;3;28;0;3;5
3302270;Japeri;2014;5;Baixada Fluminense;2;0;0;0;2;26;36;0;7;10
3302304;Laje do Muriaé;2014;5;Interior;0;0;0;0;0;0;2;0;0;1
3302403;Macaé;2014;5;Interior;5;0;0;0;3;144;186;0;26;20
3302452;Macuco;2014;5;Interior;0;0;0;0;0;0;0;0;0;0
3302502;Magé;2014;5;Baixada Fluminense;9;0;0;0;8;91;105;0;25;8
3302601;Mangaratiba;2014;5;Interior;0;0;0;0;0;11;31;0;4;2
3302700;Maricá;2014;5;Grande Niterói;5;0;1;1;8;66;119;0;21;2
3302809;Mendes;2014;5;Interior;0;0;0;0;0;0;4;0;3;2
3302858;Mesquita;2014;5;Baixada Fluminense;3;0;0;0;10;273;86;0;28;14
3302908;Miguel Pereira;2014;5;Interior;2;0;0;0;1;1;19;0;9;1
3303005;Miracema;2014;5;Interior;0;0;0;0;0;2;40;0;1;3
3303104;Natividade;2014;5;Interior;0;0;0;0;1;0;12;0;3;0
3303203;Nilópolis;2014;5;Baixada Fluminense;11;0;0;0;8;335;136;0;30;5
3303302;Niterói;2014;5;Grande Niterói;6;0;0;0;15;539;636;3;146;44
3303401;Nova Friburgo;2014;5;Interior;1;0;0;0;6;15;94;0;14;23
3303500;Nova Iguaçu;2014;5;Baixada Fluminense;35;0;0;0;21;973;482;1;110;35
3303609;Paracambi;2014;5;Baixada Fluminense;1;0;0;0;5;4;15;0;9;5
3303708;Paraíba do Sul;2014;5;Interior;1;0;0;0;0;1;15;0;6;3
3303807;Paraty;2014;5;Interior;5;0;0;0;0;3;38;0;3;8
3303856;Paty do Alferes;2014;5;Interior;0;0;0;0;0;0;0;0;0;0
3303906;Petrópolis;2014;5;Interior;2;1;0;0;5;20;151;0;32;21
3303955;Pinheiral;2014;5;Interior;1;0;0;0;2;2;10;0;2;1
3304003;Piraí;2014;5;Interior;0;0;0;0;2;9;20;0;3;4
3304102;Porciúncula;2014;5;Interior;0;0;0;0;0;0;11;0;4;2
3304110;Porto Real;2014;5;Interior;0;0;0;0;0;1;15;0;0;6
3304128;Quatis;2014;5;Interior;0;0;0;0;0;0;0;0;0;0
3304144;Queimados;2014;5;Baixada Fluminense;11;0;0;0;6;90;103;0;11;5
3304151;Quissamã;2014;5;Interior;4;0;0;0;1;12;15;0;0;0
3304201;Resende;2014;5;Interior;1;0;0;0;6;13;110;0;17;25
3304300;Rio Bonito;2014;5;Interior;1;0;0;0;2;18;34;0;8;2
3304409;Rio Claro;2014;5;Interior;0;0;0;0;1;1;6;0;1;1
3304508;Rio das Flores;2014;5;Interior;0;0;0;0;0;0;3;0;1;0
3304524;Rio das Ostras;2014;5;Interior;4;0;0;0;8;69;136;0;18;6
3304557;Rio de Janeiro;2014;5;Capital;113;2;2;28;126;6677;7804;9;1697;302
3304607;Santa Maria Madalena;2014;5;Interior;1;0;0;0;0;0;6;0;0;0
3304706;Santo Antônio de Pádua;2014;5;Interior;1;0;0;0;0;3;38;0;3;4
3304755;São Francisco de Itabapoana;2014;5;Interior;2;0;1;0;2;5;19;0;0;0
3304805;São Fidélis;2014;5;Interior;0;0;0;0;0;0;9;0;0;4
3304904;São Gonçalo;2014;5;Grande Niterói;30;0;3;8;26;1482;535;1;98;63
3305000;São João da Barra;2014;5;Interior;1;0;0;0;2;13;40;0;2;9
3305109;São João de Meriti;2014;5;Baixada Fluminense;31;0;0;1;15;676;283;0;58;16
3305133;São José de Ubá;2014;5;Interior;0;0;0;0;0;0;0;0;0;0
3305158;São José do Vale do Rio Preto;2014;5;Interior;0;0;0;0;1;0;3;0;0;1
3305208;São Pedro da Aldeia;2014;5;Interior;4;0;0;0;4;45;54;0;2;7
3305307;São Sebastião do Alto;2014;5;Interior;0;0;0;0;0;3;4;0;0;0
3305406;Sapucaia;2014;5;Interior;0;0;0;0;1;2;6;0;1;0
3305505;Saquarema;2014;5;Interior;1;0;0;0;2;22;79;0;8;1
3305554;Seropédica;2014;5;Baixada Fluminense;5;0;0;0;4;37;58;0;4;9
3305604;Silva Jardim;2014;5;Interior;0;0;0;0;0;0;9;0;0;0
3305703;Sumidouro;2014;5;Interior;0;0;0;0;0;0;11;0;1;0
3305752;Tanguá;2014;5;Interior;1;0;0;0;0;6;13;0;2;2
3305802;Teresópolis;2014;5;Interior;1;0;0;0;5;6;92;0;10;13
3305901;Trajano de Moraes;2014;5;Interior;0;0;0;0;0;0;4;0;1;0
3306008;Três Rios;2014;5;Interior;0;0;1;0;3;1;81;0;11;7
3306107;Valença;2014;5;Interior;0;0;0;0;1;5;23;0;6;2
3306156;Varre-Sai;2014;5;Interior;0;0;0;0;0;0;0;0;0;0
3306206;Vassouras;2014;5;Interior;0;0;0;0;2;2;25;0;1;3
3306305;Volta Redonda;2014;5;Interior;3;0;0;0;2;42;191;0;38;17
3300100;Angra dos Reis;2014;6;Interior;3;0;0;0;8;38;102;0;16;17
3300159;Aperibé;2014;6;Interior;0;0;0;0;0;0;0;0;0;0
3300209;Araruama;2014;6;Interior;3;0;0;0;3;29;106;0;10;5
3300225;Areal;2014;6;Interior;0;0;0;0;0;0;0;0;0;0
3300233;Armação dos Búzios;2014;6;Interior;0;0;0;0;1;10;44;0;5;2
3300258;Arraial do Cabo;2014;6;Interior;1;0;0;0;1;4;18;0;0;6
3300308;Barra do Piraí;2014;6;Interior;0;0;0;0;1;1;30;0;7;7
3300407;Barra Mansa;2014;6;Interior;2;0;0;0;3;21;85;0;13;16
3300456;Belford Roxo;2014;6;Baixada Fluminense;22;0;0;5;12;376;147;0;27;5
3300506;Bom Jardim;2014;6;Interior;1;0;0;0;1;0;8;0;0;1
3300605;Bom Jesus do Itabapoana;2014;6;Interior;0;0;0;0;0;0;18;0;1;9
3300704;Cabo Frio;2014;6;Interior;12;0;0;1;12;90;147;1;22;44
3300803;Cachoeiras de Macacu;2014;6;Interior;0;0;0;0;1;4;30;0;6;3
3300902;Cambuci;2014;6;Interior;0;0;0;0;1;0;2;0;0;1
3300936;Carapebus;2014;6;Interior;0;0;0;0;0;0;0;0;0;0
3300951;Comendador Levy Gasparian;2014;6;Interior;0;0;0;0;0;0;0;0;0;0
3301009;Campos dos Goytacazes;2014;6;Interior;14;0;1;0;18;139;309;0;45;40
3301108;Cantagalo;2014;6;Interior;0;0;0;0;1;0;12;0;3;2
3301157;Cardoso Moreira;2014;6;Interior;0;0;0;0;0;2;10;0;0;2
3301207;Carmo;2014;6;Interior;0;0;0;0;1;2;5;0;2;1
3301306;Casimiro de Abreu;2014;6;Interior;0;0;0;0;3;5;26;0;3;6
3301405;Conceição de Macabu;2014;6;Interior;1;0;0;0;0;3;6;0;2;1
3301504;Cordeiro;2014;6;Interior;0;0;0;0;0;0;12;0;0;1
3301603;Duas Barras;2014;6;Interior;0;0;0;0;0;0;6;0;0;0
3301702;Duque de Caxias;2014;6;Baixada Fluminense;42;0;3;2;16;1162;602;0;149;35
3301801;Engenheiro Paulo de Frontin;2014;6;Interior;0;0;0;0;0;0;3;0;0;0
3301850;Guapimirim;2014;6;Baixada Fluminense;3;0;0;0;2;11;36;0;11;3
3301876;Iguaba Grande;2014;6;Interior;1;0;0;0;1;12;18;0;2;1
3301900;Itaboraí;2014;6;Interior;10;0;1;0;7;135;160;0;31;24
3302007;Itaguaí;2014;6;Baixada Fluminense;7;0;0;0;1;78;90;0;9;9
3302056;Italva;2014;6;Interior;0;0;0;0;0;0;0;0;0;0
3302106;Itaocara;2014;6;Interior;1;0;0;0;0;1;13;0;2;1
3302205;Itaperuna;2014;6;Interior;1;0;0;0;3;6;43;0;6;8
3302254;Itatiaia;2014;6;Interior;1;0;0;0;1;2;34;0;3;1
3302270;Japeri;2014;6;Baixada Fluminense;3;0;0;1;1;22;39;0;9;4
3302304;Laje do Muriaé;2014;6;Interior;0;0;0;0;0;0;5;0;0;1
3302403;Macaé;2014;6;Interior;11;0;0;1;7;158;158;0;28;16
3302452;Macuco;2014;6;Interior;0;0;0;0;0;0;0;0;0;0
3302502;Magé;2014;6;Baixada Fluminense;9;0;0;1;11;93;80;0;15;10
3302601;Mangaratiba;2014;6;Interior;0;0;0;0;0;10;22;0;1;2
3302700;Maricá;2014;6;Grande Niterói;2;0;0;0;3;51;94;0;12;11
3302809;Mendes;2014;6;Interior;0;0;0;0;0;0;9;0;1;3
3302858;Mesquita;2014;6;Baixada Fluminense;2;0;1;0;2;207;66;0;19;8
3302908;Miguel Pereira;2014;6;Interior;0;0;0;0;4;2;24;0;4;6
3303005;Miracema;2014;6;Interior;0;0;0;0;0;1;15;0;4;3
3303104;Natividade;2014;6;Interior;0;0;0;0;1;1;12;0;2;4
3303203;Nilópolis;2014;6;Baixada Fluminense;2;0;0;0;3;248;129;0;36;2
3303302;Niterói;2014;6;Grande Niterói;3;0;1;2;9;494;581;0;142;27
3303401;Nova Friburgo;2014;6;Interior;1;0;0;0;5;5;101;0;16;20
3303500;Nova Iguaçu;2014;6;Baixada Fluminense;28;1;1;5;35;907;433;1;99;28
3303609;Paracambi;2014;6;Baixada Fluminense;4;0;0;0;4;4;17;0;6;4
3303708;Paraíba do Sul;2014;6;Interior;0;0;0;0;0;1;19;0;3;1
3303807;Paraty;2014;6;Interior;6;0;1;0;0;11;24;0;1;4
3303856;Paty do Alferes;2014;6;Interior;0;0;0;0;0;0;0;0;0;0
3303906;Petrópolis;2014;6;Interior;0;0;0;0;5;16;141;0;28;22
3303955;Pinheiral;2014;6;Interior;0;0;0;0;0;4;17;0;3;1
3304003;Piraí;2014;6;Interior;0;0;0;0;0;2;12;0;2;5
3304102;Porciúncula;2014;6;Interior;0;0;0;0;0;1;9;0;3;3
3304110;Porto Real;2014;6;Interior;0;0;0;0;0;2;16;0;3;6
3304128;Quatis;2014;6;Interior;0;0;0;0;0;0;0;0;0;0
3304144;Queimados;2014;6;Baixada Fluminense;7;0;0;0;18;77;81;0;6;6
3304151;Quissamã;2014;6;Interior;0;0;0;0;1;9;20;0;4;3
3304201;Resende;2014;6;Interior;2;0;0;0;4;6;119;0;17;11
3304300;Rio Bonito;2014;6;Interior;0;0;0;0;0;9;23;0;7;4
3304409;Rio Claro;2014;6;Interior;0;0;0;0;1;0;8;0;0;0
3304508;Rio das Flores;2014;6;Interior;0;0;0;0;0;0;2;0;1;2
3304524;Rio das Ostras;2014;6;Interior;4;0;0;0;7;49;112;0;25;6
3304557;Rio de Janeiro;2014;6;Capital;100;0;4;20;135;6084;9021;9;1633;284
3304607;Santa Maria Madalena;2014;6;Interior;0;0;0;0;0;0;1;0;0;0
3304706;Santo Antônio de Pádua;2014;6;Interior;1;0;0;0;1;1;79;0;2;7
3304755;São Francisco de Itabapoana;2014;6;Interior;1;0;0;0;1;1;19;0;2;0
3304805;São Fidélis;2014;6;Interior;0;0;0;0;1;2;11;0;2;4
3304904;São Gonçalo;2014;6;Grande Niterói;23;0;2;6;18;1407;561;2;109;50
3305000;São João da Barra;2014;6;Interior;2;0;0;0;5;6;24;0;0;5
3305109;São João de Meriti;2014;6;Baixada Fluminense;11;0;2;1;11;631;242;0;63;21
3305133;São José de Ubá;2014;6;Interior;0;0;0;0;0;0;0;0;0;0
3305158;São José do Vale do Rio Preto;2014;6;Interior;1;0;0;0;0;0;3;0;0;1
3305208;São Pedro da Aldeia;2014;6;Interior;3;0;0;0;4;26;58;0;7;5
3305307;São Sebastião do Alto;2014;6;Interior;0;0;0;0;0;0;2;0;0;0
3305406;Sapucaia;2014;6;Interior;0;0;0;0;1;1;3;0;0;2
3305505;Saquarema;2014;6;Interior;3;0;0;0;1;16;75;0;8;1
3305554;Seropédica;2014;6;Baixada Fluminense;6;0;0;0;9;36;48;0;5;3
3305604;Silva Jardim;2014;6;Interior;0;0;0;0;0;4;10;0;1;1
3305703;Sumidouro;2014;6;Interior;0;0;0;0;1;0;14;0;2;0
3305752;Tanguá;2014;6;Interior;0;0;0;0;1;17;16;0;1;1
3305802;Teresópolis;2014;6;Interior;5;0;1;0;5;11;82;0;15;22
3305901;Trajano de Moraes;2014;6;Interior;0;0;0;0;0;0;2;0;0;0
3306008;Três Rios;2014;6;Interior;4;0;0;0;1;2;40;0;6;7
3306107;Valença;2014;6;Interior;0;0;0;0;4;3;24;0;6;3
3306156;Varre-Sai;2014;6;Interior;0;0;0;0;0;0;0;0;0;0
3306206;Vassouras;2014;6;Interior;0;0;0;0;0;3;15;0;3;0
3306305;Volta Redonda;2014;6;Interior;8;0;0;0;11;41;201;0;56;21
3300100;Angra dos Reis;2014;7;Interior;4;0;0;0;11;32;84;0;8;15
3300159;Aperibé;2014;7;Interior;0;0;0;0;0;0;0;0;0;0
3300209;Araruama;2014;7;Interior;1;0;0;0;4;45;118;0;23;5
3300225;Areal;2014;7;Interior;0;0;0;0;0;0;0;0;0;0
3300233;Armação dos Búzios;2014;7;Interior;0;0;0;0;0;10;69;0;10;6
3300258;Arraial do Cabo;2014;7;Interior;1;0;0;0;2;2;27;0;3;3
3300308;Barra do Piraí;2014;7;Interior;0;0;0;0;3;0;31;0;8;1
3300407;Barra Mansa;2014;7;Interior;5;0;0;0;3;13;99;0;14;15
3300456;Belford Roxo;2014;7;Baixada Fluminense;13;0;1;8;7;367;118;0;31;11
3300506;Bom Jardim;2014;7;Interior;0;0;0;0;0;1;9;0;2;2
3300605;Bom Jesus do Itabapoana;2014;7;Interior;0;0;0;0;1;0;19;0;2;11
3300704;Cabo Frio;2014;7;Interior;11;2;0;1;6;102;172;0;35;39
3300803;Cachoeiras de Macacu;2014;7;Interior;2;0;0;0;3;9;26;0;6;5
3300902;Cambuci;2014;7;Interior;0;0;0;0;0;0;2;0;0;0
3300936;Carapebus;2014;7;Interior;0;0;0;0;0;0;0;0;0;0
3300951;Comendador Levy Gasparian;2014;7;Interior;0;0;0;0;0;0;0;0;0;0
3301009;Campos dos Goytacazes;2014;7;Interior;12;0;0;0;17;135;317;0;50;58
3301108;Cantagalo;2014;7;Interior;1;0;0;0;0;1;11;0;1;2
3301157;Cardoso Moreira;2014;7;Interior;0;0;0;0;2;1;5;0;2;4
3301207;Carmo;2014;7;Interior;0;0;0;0;3;1;7;0;5;0
3301306;Casimiro de Abreu;2014;7;Interior;2;0;0;0;0;13;30;0;5;4
3301405;Conceição de Macabu;2014;7;Interior;0;0;0;0;2;6;8;0;0;2
3301504;Cordeiro;2014;7;Interior;1;0;0;0;0;2;40;0;2;0
3301603;Duas Barras;2014;7;Interior;0;0;0;0;0;0;5;0;0;0
3301702;Duque de Caxias;2014;7;Baixada Fluminense;43;0;2;9;32;1135;562;0;124;48
3301801;Engenheiro Paulo de Frontin;2014;7;Interior;0;0;0;0;1;0;6;0;0;1
3301850;Guapimirim;2014;7;Baixada Fluminense;3;0;0;0;1;16;25;0;5;5
3301876;Iguaba Grande;2014;7;Interior;0;0;0;0;0;5;18;0;1;0
3301900;Itaboraí;2014;7;Interior;10;0;0;1;10;137;132;0;34;21
3302007;Itaguaí;2014;7;Baixada Fluminense;5;0;0;3;3;85;154;0;28;9
3302056;Italva;2014;7;Interior;0;0;0;0;0;0;0;0;0;0
3302106;Itaocara;2014;7;Interior;2;0;0;0;1;1;14;0;4;2
3302205;Itaperuna;2014;7;Interior;0;0;0;0;1;1;42;0;9;8
3302254;Itatiaia;2014;7;Interior;0;0;0;0;1;6;15;0;2;7
3302270;Japeri;2014;7;Baixada Fluminense;6;0;0;0;12;22;29;0;5;7
3302304;Laje do Muriaé;2014;7;Interior;0;0;0;0;0;0;1;0;1;1
3302403;Macaé;2014;7;Interior;4;0;0;2;5;182;235;0;51;14
3302452;Macuco;2014;7;Interior;0;0;0;0;0;0;0;0;0;0
3302502;Magé;2014;7;Baixada Fluminense;6;0;0;0;17;95;125;0;21;9
3302601;Mangaratiba;2014;7;Interior;3;0;0;0;0;7;21;0;6;3
3302700;Maricá;2014;7;Grande Niterói;3;0;0;0;6;86;92;0;19;6
3302809;Mendes;2014;7;Interior;0;0;0;0;0;0;7;0;2;2
3302858;Mesquita;2014;7;Baixada Fluminense;5;0;0;1;1;220;80;1;26;15
3302908;Miguel Pereira;2014;7;Interior;0;0;0;0;5;0;33;0;4;7
3303005;Miracema;2014;7;Interior;0;0;0;0;0;0;18;0;3;4
3303104;Natividade;2014;7;Interior;0;0;0;0;0;1;8;0;1;2
3303203;Nilópolis;2014;7;Baixada Fluminense;2;0;0;0;4;276;119;0;27;3
3303302;Niterói;2014;7;Grande Niterói;4;0;1;3;8;527;661;1;138;38
3303401;Nova Friburgo;2014;7;Interior;0;0;0;0;3;7;104;0;23;12
3303500;Nova Iguaçu;2014;7;Baixada Fluminense;47;0;0;2;29;885;507;0;106;44
3303609;Paracambi;2014;7;Baixada Fluminense;3;0;0;0;2;5;19;0;9;4
3303708;Paraíba do Sul;2014;7;Interior;3;0;0;0;0;2;17;0;4;6
3303807;Paraty;2014;7;Interior;1;0;0;0;2;1;45;0;3;1
3303856;Paty do Alferes;2014;7;Interior;0;0;0;0;0;0;0;0;0;0
3303906;Petrópolis;2014;7;Interior;0;0;0;0;7;12;145;0;32;26
3303955;Pinheiral;2014;7;Interior;0;0;0;0;2;2;7;0;1;2
3304003;Piraí;2014;7;Interior;0;0;0;0;0;2;10;0;1;9
3304102;Porciúncula;2014;7;Interior;0;0;0;0;0;1;9;0;2;5
3304110;Porto Real;2014;7;Interior;1;0;0;0;0;2;19;0;2;3
3304128;Quatis;2014;7;Interior;0;0;0;0;0;0;0;0;0;0
3304144;Queimados;2014;7;Baixada Fluminense;2;0;2;1;6;60;90;0;16;2
3304151;Quissamã;2014;7;Interior;2;0;0;0;2;5;29;0;4;0
3304201;Resende;2014;7;Interior;2;0;0;0;3;13;103;0;18;17
3304300;Rio Bonito;2014;7;Interior;2;0;0;0;1;22;30;0;6;3
3304409;Rio Claro;2014;7;Interior;0;0;0;0;1;0;7;0;1;0
3304508;Rio das Flores;2014;7;Interior;0;0;0;0;0;0;5;0;0;0
3304524;Rio das Ostras;2014;7;Interior;1;0;0;0;6;71;152;0;16;8
3304557;Rio de Janeiro;2014;7;Capital;92;2;5;21;132;6558;9895;3;1904;322
3304607;Santa Maria Madalena;2014;7;Interior;0;0;0;0;0;1;2;0;0;0
3304706;Santo Antônio de Pádua;2014;7;Interior;2;0;0;0;2;1;56;0;3;1
3304755;São Francisco de Itabapoana;2014;7;Interior;1;0;1;0;2;5;19;0;0;2
3304805;São Fidélis;2014;7;Interior;0;0;0;0;1;0;18;0;0;1
3304904;São Gonçalo;2014;7;Grande Niterói;26;0;1;2;30;1389;602;1;103;65
3305000;São João da Barra;2014;7;Interior;0;0;0;0;2;4;21;0;5;3
3305109;São João de Meriti;2014;7;Baixada Fluminense;19;0;0;3;15;619;242;0;72;15
3305133;São José de Ubá;2014;7;Interior;0;0;0;0;0;0;0;0;0;0
3305158;São José do Vale do Rio Preto;2014;7;Interior;0;0;0;0;0;0;3;0;0;1
3305208;São Pedro da Aldeia;2014;7;Interior;6;0;1;0;1;34;58;0;8;7
3305307;São Sebastião do Alto;2014;7;Interior;1;0;0;0;0;0;0;0;0;1
3305406;Sapucaia;2014;7;Interior;2;0;0;0;2;1;9;0;1;3
3305505;Saquarema;2014;7;Interior;2;0;0;0;6;11;73;0;11;4
3305554;Seropédica;2014;7;Baixada Fluminense;1;0;0;0;1;40;57;0;6;5
3305604;Silva Jardim;2014;7;Interior;0;0;0;0;1;4;20;0;1;0
3305703;Sumidouro;2014;7;Interior;0;0;0;0;0;0;4;0;0;1
3305752;Tanguá;2014;7;Interior;0;0;0;0;0;9;22;0;2;0
3305802;Teresópolis;2014;7;Interior;0;0;0;0;7;8;83;0;13;12
3305901;Trajano de Moraes;2014;7;Interior;0;0;0;0;0;0;3;0;0;0
3306008;Três Rios;2014;7;Interior;0;0;0;0;0;4;47;0;9;7
3306107;Valença;2014;7;Interior;1;0;0;0;0;0;31;0;6;8
3306156;Varre-Sai;2014;7;Interior;0;0;0;0;0;0;0;0;0;0
3306206;Vassouras;2014;7;Interior;0;0;0;0;0;1;14;0;1;2
3306305;Volta Redonda;2014;7;Interior;4;0;0;0;4;43;181;0;39;16
3300100;Angra dos Reis;2014;8;Interior;8;0;1;0;8;36;106;0;18;21
3300159;Aperibé;2014;8;Interior;0;0;0;0;0;0;0;0;0;0
3300209;Araruama;2014;8;Interior;2;0;0;1;4;24;91;0;24;11
3300225;Areal;2014;8;Interior;0;0;0;0;0;0;0;0;0;0
3300233;Armação dos Búzios;2014;8;Interior;3;0;0;0;1;7;41;0;7;2
3300258;Arraial do Cabo;2014;8;Interior;0;0;0;0;1;0;21;0;1;13
3300308;Barra do Piraí;2014;8;Interior;0;0;0;0;2;4;42;0;6;7
3300407;Barra Mansa;2014;8;Interior;5;0;0;0;0;18;73;0;11;22
3300456;Belford Roxo;2014;8;Baixada Fluminense;22;0;0;7;15;268;114;0;26;12
3300506;Bom Jardim;2014;8;Interior;0;0;0;0;0;0;9;0;7;2
3300605;Bom Jesus do Itabapoana;2014;8;Interior;0;0;0;0;5;1;20;0;3;5
3300704;Cabo Frio;2014;8;Interior;15;0;0;0;8;62;152;0;26;56
